DESTINATION,LOCATIONID,CITY,AIRPORT
3157,3157,Norfolk,Unknown
3157,3157,Norfolk,Unknown
3157,3157,Norfolk,Unknown
3157,3157,Norfolk,Unknown
3157,3157,Norfolk,Unknown
3157,3157,Norfolk,Unknown
3157,3157,Norfolk,Unknown
3157,3157,Norfolk,Unknown
3171,3171,North Platte,Unknown
3209,3209,Nwk,Unknown
1936,1936,Ia,Unknown
1949,1949,Idaho Falls,Unknown
1949,1949,Idaho Falls,Unknown
1979,1979,Indiana,Unknown
2019,2019,Istanbul,IST
2019,2019,Istanbul,IST
2019,2019,Istanbul,IST
2019,2019,Istanbul,IST
2019,2019,Istanbul,IST
2019,2019,Istanbul,IST
2019,2019,Istanbul,IST
2021,2021,Italy,Unknown
2047,2047,Jackson,Unknown
2048,2048,Jackson Hole,Unknown
2048,2048,Jackson Hole,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2052,2052,Jacksonville,Unknown
2057,2057,"Jacksonville, Fl",Unknown
2060,2060,Jacksonvillle,Unknown
2074,2074,Jamaica,Unknown
2074,2074,Jamaica,Unknown
2101,2101,Jhm,Unknown
2129,2129,Johannesburg,JNB
2129,2129,Johannesburg,JNB
2129,2129,Johannesburg,JNB
2158,2158,Kahalui,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2161,2161,Kahului,Unknown
2167,2167,Kalamazoo,Unknown
2167,2167,Kalamazoo,Unknown
2167,2167,Kalamazoo,Unknown
2167,2167,Kalamazoo,Unknown
2167,2167,Kalamazoo,Unknown
2186,2186,Kansai,Unknown
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2190,2190,Kansas City,MCI
2203,2203,Kauai,Unknown
2203,2203,Kauai,Unknown
2231,2231,Kelowna,Unknown
2231,2231,Kelowna,Unknown
2249,2249,Key West,Unknown
2249,2249,Key West,Unknown
2272,2272,Killeen,Unknown
2307,2307,Kix,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2325,2325,Knoxville,Unknown
2332,2332,Koa,Unknown
2332,2332,Koa,Unknown
2332,2332,Koa,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2353,2353,Kona,Unknown
2354,2354,Kona Hawaii,Unknown
2416,2416,Kuwait,Unknown
2420,2420,Kwajalein,Unknown
2425,2425,Kyiv,KBP
2436,2436,La,Unknown
2443,2443,La Guardia,Unknown
2443,2443,La Guardia,Unknown
2443,2443,La Guardia,Unknown
2443,2443,La Guardia,Unknown
2443,2443,La Guardia,Unknown
2478,2478,Lan,Unknown
2499,2499,Larnaca,LBA
2499,2499,Larnaca,LBA
2499,2499,Larnaca,LBA
2499,2499,Larnaca,LBA
2499,2499,Larnaca,LBA
2499,2499,Larnaca,LBA
2499,2499,Larnaca,LBA
2499,2499,Larnaca,LBA
2499,2499,Larnaca,LBA
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2501,2501,Las Vegas,LAS
2541,2541,Leon,Unknown
2549,2549,Lexington,Unknown
2549,2549,Lexington,Unknown
2549,2549,Lexington,Unknown
2565,2565,Lih,Unknown
2565,2565,Lih,Unknown
2565,2565,Lih,Unknown
2565,2565,Lih,Unknown
4507,4507,Texas,Unknown
4507,4507,Texas,Unknown
4515,4515,Tgu,Unknown
4545,4545,Tirana,TIA
4569,4569,To St Louis,Unknown
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4575,4575,Tokyo,HND
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4576,4576,Tokyo,NRT
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4585,4585,Toronto,YYZ
4601,4601,Tpe,Unknown
4601,4601,Tpe,Unknown
4604,4604,Traverse City,Unknown
4605,4605,"Traverse City, Mi",Unknown
4623,4623,Tri-Cities,Unknown
4630,4630,Trinidad And Tobago,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4652,4652,Tucson,Unknown
4655,4655,Tul,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4658,4658,Tulsa,Unknown
4676,4676,Tus,Unknown
4676,4676,Tus,Unknown
4687,4687,Tvc,Unknown
4687,4687,Tvc,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4740,4740,Unknown,Unknown
4760,4760,Utah,Unknown
4777,4777,Vail,Unknown
4777,4777,Vail,Unknown
4777,4777,Vail,Unknown
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4787,4787,Vancouver,YVR
4800,4800,Vegas,Unknown
4806,4806,Venice,VCE
4806,4806,Venice,VCE
4809,4809,Veracruz,Unknown
4824,4824,Vienna,VIE
4824,4824,Vienna,VIE
4836,4836,Virgin Islands,Unknown
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4883,4883,Washington,IAD
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4884,4884,Washington,Unknown
4893,4893,"Washington, D.C.",Unknown
4894,4894,"Washington, Dc",Unknown
4898,4898,Washongton,Unknown
4903,4903,Waynesville,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4922,4922,West Palm Beach,Unknown
4923,4923,West Palm Beach Fl,Unknown
4930,4930,Westminster,Unknown
4939,4939,Wichita,Unknown
4939,4939,Wichita,Unknown
4939,4939,Wichita,Unknown
4939,4939,Wichita,Unknown
4944,4944,"Wichita, Ks",Unknown
4951,4951,Wilkes-Barre,Unknown
4952,4952,Wilkes-Barre/Scranton,Unknown
4968,4968,Winnipeg,Unknown
4968,4968,Winnipeg,Unknown
4968,4968,Winnipeg,Unknown
5020,5020,Yeg,Unknown
5020,5020,Yeg,Unknown
5029,5029,Yhz,Unknown
5043,5043,Yow,Unknown
5087,5087,Zambia,Unknown
5119,5119,Zurich,Unknown
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
5120,5120,Zurich,ZRH
1285,1285,Eau Claire,Unknown
1291,1291,Edinburgh,EDI
1291,1291,Edinburgh,EDI
1291,1291,Edinburgh,EDI
1291,1291,Edinburgh,EDI
1291,1291,Edinburgh,EDI
1291,1291,Edinburgh,EDI
1291,1291,Edinburgh,EDI
1291,1291,Edinburgh,EDI
1293,1293,Edmonton,Unknown
1293,1293,Edmonton,Unknown
1293,1293,Edmonton,Unknown
1316,1316,El Paso,Unknown
1316,1316,El Paso,Unknown
1316,1316,El Paso,Unknown
1316,1316,El Paso,Unknown
1316,1316,El Paso,Unknown
1316,1316,El Paso,Unknown
1316,1316,El Paso,Unknown
1320,1320,El Salvador,Unknown
1320,1320,El Salvador,Unknown
1320,1320,El Salvador,Unknown
1320,1320,El Salvador,Unknown
1327,1327,Elmira,Unknown
1329,1329,Elp,Unknown
1352,1352,Eug,Unknown
1354,1354,Eugene,Unknown
1354,1354,Eugene,Unknown
1354,1354,Eugene,Unknown
1354,1354,Eugene,Unknown
1354,1354,Eugene,Unknown
1354,1354,Eugene,Unknown
1356,1356,Eureka,Unknown
1362,1362,Ewa,Unknown
1370,1370,Fairbanks,Unknown
1370,1370,Fairbanks,Unknown
1370,1370,Fairbanks,Unknown
1374,1374,Fargo,Unknown
1374,1374,Fargo,Unknown
1379,1379,Fayetteville,Unknown
1383,1383,Fca,Unknown
1401,1401,"Flagstaff, Az",Unknown
1403,1403,Flint,Unknown
1403,1403,Flint,Unknown
1407,1407,Fll,Unknown
1407,1407,Fll,Unknown
1407,1407,Fll,Unknown
1407,1407,Fll,Unknown
1414,1414,Florida,Unknown
1414,1414,Florida,Unknown
1414,1414,Florida,Unknown
1414,1414,Florida,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1427,1427,Fort Lauderdale,Unknown
1432,1432,"Fort Lauderdale, Fl",Unknown
1432,1432,"Fort Lauderdale, Fl",Unknown
1439,1439,Fort Myers,Unknown
1439,1439,Fort Myers,Unknown
1439,1439,Fort Myers,Unknown
1439,1439,Fort Myers,Unknown
1439,1439,Fort Myers,Unknown
1439,1439,Fort Myers,Unknown
1439,1439,Fort Myers,Unknown
1439,1439,Fort Myers,Unknown
1439,1439,Fort Myers,Unknown
1450,1450,Fort Walton,Unknown
1453,1453,Fort Wayne,Unknown
1453,1453,Fort Wayne,Unknown
1455,1455,Fort Worth,Unknown
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
